[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-02 19:17:14] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-02 19:17:14] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-02 19:17:15] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034\
[2024-11-02 19:17:15] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/mileniyamjiwane/
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/floating-bars.1ebb83f158244b35bda6.bundle.js
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ad7003ac-Pq2smm.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/js/floating-bars.1ebb83f158244b35bda6.bundle.js
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:43] [class-ss-page.php:119] Checking Content Identical:5f3c025bffac412875400496f511d87199d4ef5e===. Value: FALSE
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js
[2024-11-02 19:17:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 603
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ad70784d-SNpdPN.tmp
[2024-11-02 19:17:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js?simply_static_page=1654
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js?simply_static_page=1654
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:103] Filesize: 9153 bytes
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ad70784d-SNpdPN.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:43] [class-ss-page.php:119] Checking Content Identical:f8d3a720b4b5e1c724544a776167eabe7a015a9d===. Value: FALSE
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/floating-elements-modal.js
[2024-11-02 19:17:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 603
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ad70f0da-21rkok.tmp
[2024-11-02 19:17:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/floating-elements-modal.js?simply_static_page=1655
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/floating-elements-modal.js?simply_static_page=1655
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:103] Filesize: 36544 bytes
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/floating-elements-modal.js
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ad70f0da-21rkok.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/js/floating-elements-modal.js
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:43] [class-ss-page.php:119] Checking Content Identical:9e44139acd00446d686857c4d76367b9233202c6===. Value: FALSE
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js
[2024-11-02 19:17:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 603
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ad719bf1-AkE2rX.tmp
[2024-11-02 19:17:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js?simply_static_page=1656
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js?simply_static_page=1656
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:103] Filesize: 15204 bytes
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ad719bf1-AkE2rX.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:43] [class-ss-page.php:119] Checking Content Identical:3421499da1c5ef834d16561a684f10238d71fc5d===. Value: FALSE
[2024-11-02 19:17:43] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 300 of 603 pages/files
[2024-11-02 19:17:43] [class-ss-archive-creation-job.php:181] We're not done with the fetch_urls task yet
[2024-11-02 19:17:43] [class-ss-archive-creation-job.php:136] Current task: fetch_urls
[2024-11-02 19:17:43] [class-ss-archive-creation-job.php:153] Performing task: fetch_urls
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:69] Total pages: 603; Pages remaining: 253
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-11-02 19:17:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 603
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ad72761e-VU4MKa.tmp
[2024-11-02 19:17:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend-modules.js?simply_static_page=1657
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend-modules.js?simply_static_page=1657
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:103] Filesize: 168594 bytes
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ad72761e-VU4MKa.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:43] [class-ss-page.php:119] Checking Content Identical:a780a7761c7bd906409c67dee85c78479a71330a===. Value: FALSE
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-11-02 19:17:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 603
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ad736343-kgoPkJ.tmp
[2024-11-02 19:17:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?simply_static_page=1658
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?simply_static_page=1658
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:103] Filesize: 54824 bytes
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ad736343-kgoPkJ.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:43] [class-ss-page.php:119] Checking Content Identical:a584a84f96feac22d457ca2ea96ecedeeedec836===. Value: FALSE
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend.js
[2024-11-02 19:17:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 603
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ad7414bd-EjxQ45.tmp
[2024-11-02 19:17:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend.js?simply_static_page=1659
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend.js?simply_static_page=1659
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:103] Filesize: 111123 bytes
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend.js
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ad7414bd-EjxQ45.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/js/frontend.js
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:43] [class-ss-page.php:119] Checking Content Identical:5c193a6740c5cffd009d6e22f6ae236cae8ccbe7===. Value: FALSE
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-11-02 19:17:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 603
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ad74d3ee-CB5pqI.tmp
[2024-11-02 19:17:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend.min.js?simply_static_page=1660
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/frontend.min.js?simply_static_page=1660
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:103] Filesize: 44014 bytes
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ad74d3ee-CB5pqI.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:43] [class-ss-page.php:119] Checking Content Identical:79eef9cf02f45cc21bcb33b8945dae2e072661ea===. Value: FALSE
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-11-02 19:17:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 603
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ad754c9f-obzgnR.tmp
[2024-11-02 19:17:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/gutenberg.js?simply_static_page=1661
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/gutenberg.js?simply_static_page=1661
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:103] Filesize: 7681 bytes
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ad754c9f-obzgnR.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:43] [class-ss-page.php:119] Checking Content Identical:5826526d0d847c048caf7660de6996149994d3a4===. Value: FALSE
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-11-02 19:17:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:45; Total: 603
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ad761a6c-1iSXAo.tmp
[2024-11-02 19:17:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/gutenberg.min.js?simply_static_page=1662
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/gutenberg.min.js?simply_static_page=1662
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:103] Filesize: 4117 bytes
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\MILE\AppData\Local\Temp/67267ad761a6c-1iSXAo.tmp to C:\xampp\htdocs\mileniyamjiwane/wp-content/uploads\simply-static\temp-files/simply-static-1-1730575034/wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-02 19:17:43] [class-ss-page.php:119] Checking Content Identical:43850ce7920add1ac364b6704da315434a798d27===. Value: FALSE
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js
[2024-11-02 19:17:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:44; Total: 603
[2024-11-02 19:17:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-02 19:17:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\MILE\AppData\Local\Temp/67267ad77477c-Akbylt.tmp
[2024-11-02 19:17:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/mileniyamjiwane/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js?simply_static_page=1663
